sample,patient_id,tissue_site,cell_type_clean,Cell_subtype,n_cells,T_CELL_EXHAUSTION,CYTOTOXICITY,MYELOID_INFLAMMATION,MACROPHAGE_LIKE,EMT_INVASION,HYPOXIA,PROLIFERATION
LN_08,8,normal_lymph_node,T lymphocytes,CD8 low T,152,0.25412906717105266,0.8091595532894736,0.013214977565789474,0.003427432171052632,0.1988890819736842,0.2451788059868421,0.14902564625
LN_08,8,normal_lymph_node,T lymphocytes,Cytotoxic CD8+ T,23,0.28174001,1.4315777565217394,0.0713764452173913,0.0,0.2955929604347826,0.34199417304347823,0.15357444652173913
LN_08,8,normal_lymph_node,T lymphocytes,Exhausted CD8+ T,21,0.5847934304761905,1.323674548095238,0.018070400952380952,0.0,0.2898812414285714,0.37541724190476194,0.23070506428571427
LN_08,8,normal_lymph_node,T lymphocytes,NK,19,0.16328474052631578,1.7370111842105265,0.0,0.0,0.15187253842105264,0.2895171310526316,0.21033671263157896
LN_08,8,normal_lymph_node,T lymphocytes,Naive CD4+ T,1284,0.09562787101246106,0.050483916074766357,0.007685767546728972,0.005848304361370717,0.2256312289376947,0.24034581320872273,0.13688279573987538
LN_08,8,normal_lymph_node,T lymphocytes,Naive CD8+ T,329,0.24734448787234042,0.9360080534042553,0.030830675927051673,0.00880843179331307,0.20451335252279634,0.2174230107598784,0.14398428069908814
LN_08,8,normal_lymph_node,T lymphocytes,Treg,225,0.48062680902222227,0.06994346773333333,0.013245659644444444,0.014196230444444444,0.17618757048888892,0.3183873369333333,0.19871283155555555
LN_08,8,normal_lymph_node,T lymphocytes,Undetermined,23,0.39254037565217387,0.5769375897391305,0.017429887826086957,0.01934088913043478,0.4008976939130435,0.681799692173913,1.54041428
LN_11,11,normal_lymph_node,B lymphocytes,Follicular B cells,814,0.01393103036855037,0.021959286707616706,0.015545272186732186,0.07508082350737101,0.17519460595823094,0.18619185603194102,0.10717408032555283
LN_11,11,normal_lymph_node,B lymphocytes,GC B cells in the DZ,24,0.04426982941666666,0.028853622625000002,0.015457860125,0.0640792885,0.10254471375,0.6511835325,1.4845440749999999
LN_11,11,normal_lymph_node,B lymphocytes,GC B cells in the LZ,22,0.06279336409090909,0.007194263181818181,0.021605570454545454,0.051940452272727276,0.04306610045454545,0.22579591727272727,0.23969834954545455
LN_11,11,normal_lymph_node,B lymphocytes,GrB-secreting B cells,1,0.0,0.37565592,0.0,0.0,0.0,0.0,0.0
LN_11,11,normal_lymph_node,B lymphocytes,MALT B cells,57,0.015502229263157896,0.04950091638596491,0.012512389263157895,0.12105584166666666,0.17945659071929826,0.16071312598245613,0.05752794245614035
LN_11,11,normal_lymph_node,B lymphocytes,Plasma cells,34,0.017672890500000003,0.037020539294117645,0.005952442647058823,0.07106588876470588,0.07401721335294117,0.0723255441764706,0.016778615794117643
LN_11,11,normal_lymph_node,B lymphocytes,Undetermined,32,0.1301005975,0.148204749375,0.011136770625,0.0894145884375,0.23121263078124998,0.2636085296875,0.170335595
LN_11,11,normal_lymph_node,Myeloid cells,Activated DCs,13,0.04066575384615385,0.039110481538461535,0.026713643076923074,0.14607804538461538,0.4455169423076923,0.3807220030769231,0.19115717961538461
LN_11,11,normal_lymph_node,Myeloid cells,CD141+ DCs,3,0.20156665333333335,0.029771663333333333,0.1433307,0.09467769666666666,0.42518026666666664,0.5837589,0.26844908
LN_11,11,normal_lymph_node,Myeloid cells,CD163+CD14+ DCs,1,0.50273186,0.0,0.0,2.0472581,0.0,0.39517668,0.50273186
LN_11,11,normal_lymph_node,Myeloid cells,CD1c+ DCs,12,0.0635917025,0.04579416583333334,0.6561579866666667,0.7041385099999999,0.5355105991666667,0.49140560083333334,0.15989268833333334
LN_11,11,normal_lymph_node,Myeloid cells,Monocytes,6,0.04803248066666666,0.013693172500000001,1.6012127333333332,0.23540751333333332,0.4338422016666667,0.4175648033333334,0.07515976166666667
LN_11,11,normal_lymph_node,Myeloid cells,Pleural Mac,3,0.030872286666666665,0.0,1.1371225333333335,0.18956404333333335,0.46470917333333334,0.4525478566666667,0.11157464666666667
LN_11,11,normal_lymph_node,Myeloid cells,Undetermined,115,0.06079476482608696,0.038133811791304345,0.30828210339130435,1.2045100045217392,0.5931370062608695,0.3897592272173913,0.16999733708695652
LN_11,11,normal_lymph_node,Myeloid cells,mo-Mac,6,0.019391308333333333,0.14377613666666667,1.649663575,0.8667779800000001,0.6492652250000001,0.29575977000000003,0.04195579333333333
LN_11,11,normal_lymph_node,T lymphocytes,CD4+ Th,95,0.10280753063157895,0.4485150756842105,0.013201834210526316,0.08140425484210526,0.31368911589473686,0.39029206242105263,0.22061545989473685
LN_11,11,normal_lymph_node,T lymphocytes,CD8 low T,84,0.30066051678571426,0.7648865088095239,0.014318179523809524,0.06597452464285715,0.2604958330952381,0.32726994440476187,0.18795676357142857
LN_11,11,normal_lymph_node,T lymphocytes,CD8+/CD4+ Mixed Th,7,0.2583554242857143,0.08652553142857143,0.023586217142857142,0.053594452857142864,0.3328666185714286,0.3569878128571428,0.2101187714285714
LN_11,11,normal_lymph_node,T lymphocytes,Cytotoxic CD8+ T,18,0.2562015638888889,1.529430895,0.04656831777777778,0.06573050166666666,0.3435893177777778,0.3603111133333333,0.2374948183333333
LN_11,11,normal_lymph_node,T lymphocytes,Exhausted CD8+ T,33,0.41355833363636363,1.3568211003030304,0.008496878484848485,0.06125830545454545,0.32330091212121215,0.3738553815151515,0.2336186693939394
LN_11,11,normal_lymph_node,T lymphocytes,NK,57,0.21968234070175438,1.7765014328070174,0.006378131228070175,0.08462061614035087,0.20485846964912283,0.3635973028070175,0.19155366368421053
LN_11,11,normal_lymph_node,T lymphocytes,Naive CD4+ T,1421,0.06833426360731878,0.052520465099225894,0.012639014230823363,0.07191365540253343,0.22993267209359605,0.276274657304715,0.141568783635468
LN_11,11,normal_lymph_node,T lymphocytes,Naive CD8+ T,101,0.2823705189108911,0.9146279941584158,0.024460559900990102,0.07909987425742575,0.2217528377227723,0.33509413772277225,0.16934126455445545
LN_11,11,normal_lymph_node,T lymphocytes,Treg,269,0.4263063001858736,0.08928098516728625,0.012377302936802973,0.08614125299628252,0.2416811317100372,0.3965699807434944,0.1786097040520446
LN_11,11,normal_lymph_node,T lymphocytes,Undetermined,16,0.238511383875,0.20309685587499998,0.016951026875,0.088052275625,0.443203449375,0.630825369375,1.61091235625
LN_12,12,normal_lymph_node,B lymphocytes,Follicular B cells,1663,0.012820888418520747,0.01848136135297655,0.029108924485868912,0.1601700809260373,0.1846656156428142,0.1855795449789537,0.09682834335538183
LN_12,12,normal_lymph_node,B lymphocytes,GC B cells in the DZ,30,0.04878093266666667,0.030985435666666665,0.061632227133333335,0.211316964,0.15944726183333333,0.6711139526666667,1.7664761083333334
LN_12,12,normal_lymph_node,B lymphocytes,GC B cells in the LZ,19,0.07202760894736841,0.014339541578947368,0.019033302631578944,0.20721948421052633,0.14357259578947368,0.2993161242105263,0.29433972789473684
LN_12,12,normal_lymph_node,B lymphocytes,MALT B cells,283,0.009614495855123676,0.033292240982332154,0.03683738840636042,0.24058816186572438,0.19586474828621908,0.14538321391166079,0.07150535990459364
LN_12,12,normal_lymph_node,B lymphocytes,Plasma cells,120,0.011725627941666667,0.03798271733333333,0.03481128035,0.20517867708333334,0.08325027029166666,0.09496361755833332,0.02535745253333333
LN_12,12,normal_lymph_node,B lymphocytes,Undetermined,49,0.09467624693877551,0.2043856212244898,0.051133528979591836,0.11652063530612244,0.2490568944897959,0.29135821632653064,0.158019937877551
LN_12,12,normal_lymph_node,Myeloid cells,Activated DCs,20,0.027722839499999995,0.0120965967,0.1422502455,0.263428963,0.4609153025,0.41183304649999997,0.0666593782
LN_12,12,normal_lymph_node,Myeloid cells,CD141+ DCs,4,0.108560435,0.022142845,0.26794522,0.15120124000000001,0.46963024750000004,0.5389089575,0.04248051
LN_12,12,normal_lymph_node,Myeloid cells,CD163+CD14+ DCs,2,0.12736906,0.029473615,0.769691235,1.0094811750000001,0.64862785,0.570396035,1.0427505
LN_12,12,normal_lymph_node,Myeloid cells,CD1c+ DCs,53,0.06327096152830189,0.035851943490566036,0.7682954096226415,0.44318688660377353,0.5180995303773585,0.5527637483018868,0.1471453036981132
LN_12,12,normal_lymph_node,Myeloid cells,Monocytes,8,0.02129863375,0.02129863375,2.8306184125,0.15333459875,0.46349709125,0.47410815875,0.19733746125
LN_12,12,normal_lymph_node,Myeloid cells,Undetermined,267,0.0660674598988764,0.03434533842696629,0.47997623292883895,1.2886450098501872,0.584803070599251,0.4308159570411985,0.17113806503370788
LN_12,12,normal_lymph_node,Myeloid cells,mo-Mac,8,0.029530945625,0.0093260675,1.31157370375,1.68673972,0.54755053125,0.44874611375,0.039715105
LN_12,12,normal_lymph_node,Myeloid cells,pDCs,1,0.0,0.0,0.33399582,0.0,0.46909815,0.0,0.0
LN_12,12,normal_lymph_node,T lymphocytes,CD4+ Th,32,0.140197526875,0.7999880853125,0.045223600625,0.1211066453125,0.28980140375,0.429930875,0.1803448053125
LN_12,12,normal_lymph_node,T lymphocytes,CD8 low T,109,0.339267461559633,0.9572304925688073,0.05657413211009174,0.12980497623853213,0.21669553504587155,0.2975536646788991,0.1852129929357798
LN_12,12,normal_lymph_node,T lymphocytes,CD8+/CD4+ Mixed Th,36,0.15092390277777779,0.2566282788888889,0.027157414166666664,0.17924491666666667,0.31334724416666665,0.31865405416666664,0.1997844658333333
LN_12,12,normal_lymph_node,T lymphocytes,Cytotoxic CD8+ T,8,0.28780927624999997,1.56084114,0.0743607325,0.107416055,0.31151542,0.1731909175,0.1270415925
LN_12,12,normal_lymph_node,T lymphocytes,Exhausted CD8+ T,20,0.557975596,1.3528980955,0.05437795199999999,0.17176178,0.2781623465,0.343554944,0.218991018
LN_12,12,normal_lymph_node,T lymphocytes,NK,31,0.19523182290322583,1.7907471677419353,0.049437303548387095,0.14692898322580644,0.2715822248387097,0.3209712890322581,0.2691585487096774
LN_12,12,normal_lymph_node,T lymphocytes,Naive CD4+ T,1008,0.08657886988095238,0.09840531523809523,0.0326488766765873,0.1462618322123016,0.2405016627876984,0.2860264940972222,0.1318828136607143
LN_12,12,normal_lymph_node,T lymphocytes,Naive CD8+ T,90,0.3615768441111111,0.9912630834444444,0.037735724222222225,0.160137643,0.216673559,0.22885094188888888,0.18013698444444443
LN_12,12,normal_lymph_node,T lymphocytes,Treg,232,0.5299491056034483,0.08192682590517242,0.028017301077586206,0.14302782663793104,0.24312364,0.3876280968103448,0.16588685126724137
LN_12,12,normal_lymph_node,T lymphocytes,Undetermined,14,0.2966678692857143,0.5853618761428571,0.08520859142857143,0.13596067714285714,0.4080798821428572,0.6011708635714286,1.2390954214285714
LUNG_N01,1,normal_lung,B lymphocytes,Follicular B cells,40,0.04701612725,0.07173441950000001,0.06578086075,0.41108287250000003,0.3051403915,0.15260347325,0.08084975624999999
LUNG_N01,1,normal_lung,B lymphocytes,GrB-secreting B cells,31,0.018447478064516125,0.629770100967742,0.06852983516129033,0.33506087741935486,0.4898900558064516,0.3389934616129032,0.22743185258064516
LUNG_N01,1,normal_lung,B lymphocytes,MALT B cells,11,0.01861169090909091,0.17241716272727273,0.13539442363636364,0.44325498,0.2937086163636364,0.17235696181818183,0.050325908727272724
LUNG_N01,1,normal_lung,Endothelial cells,Lymphatic ECs,2,0.0,0.063243655,0.0,0.54423741,0.65994047,0.41370299,0.36176799
LUNG_N01,1,normal_lung,Endothelial cells,Stalk-like ECs,14,0.008501651,0.07229495285714285,0.20705749285714287,0.36749473857142856,0.6631368828571428,0.406647935,0.18470018785714284
LUNG_N01,1,normal_lung,Endothelial cells,Tip-like ECs,16,0.0,0.061669791249999995,0.084796655625,0.353660936875,0.508853621875,0.250005496875,0.0918473075
LUNG_N01,1,normal_lung,Epithelial cells,AT1,9,0.005321280444444444,0.07780141,0.12252726333333334,0.3031632977777778,0.15416740333333334,0.5364082866666666,0.0807812082222222
LUNG_N01,1,normal_lung,Epithelial cells,AT2,145,0.041519490186206896,0.10744375137931035,0.3178069456689655,0.474358443724138,0.15883879176551724,0.5211220306206896,0.09480370030344827
LUNG_N01,1,normal_lung,Epithelial cells,Ciliated,24,0.05625840333333334,0.07957545541666666,0.25498689,0.4018369766666667,0.16103194099999998,0.3586768029166667,0.21280721054166665
LUNG_N01,1,normal_lung,Epithelial cells,Club,17,0.015379738647058824,0.13167779000000002,0.38897348352941175,0.5401096911764706,0.26655015888235295,0.47611331000000007,0.05958707935294118
LUNG_N01,1,normal_lung,Epithelial cells,Undetermined,4,0.0997572175,0.028023036,0.899832925,2.32149195,0.56744845,0.551349275,0.1157585875
LUNG_N01,1,normal_lung,Fibroblasts,COL13A1+ matrix FBs,13,0.0,0.08823187846153847,0.11786822692307693,0.4001857323076923,0.7929445407692307,0.4209572823076923,0.16780115923076921
LUNG_N01,1,normal_lung,Fibroblasts,Smooth muscle cells,3,0.0,0.04920608666666667,0.04920608666666667,0.44226314000000005,0.9571379133333333,0.3607099566666667,0.14395544666666668
LUNG_N01,1,normal_lung,Fibroblasts,Undetermined,1,0.0,2.6131136,0.0,0.6305192,0.3440594,0.5104077,0.0
LUNG_N01,1,normal_lung,MAST cells,MAST,230,0.04044526108695652,0.08815548415652175,0.11173478634782609,0.36816023717391305,0.7025852402173913,0.22475102082608697,0.24676934873913042
LUNG_N01,1,normal_lung,Myeloid cells,Activated DCs,11,0.027246223272727275,0.1851185809090909,0.35240271363636366,0.5663140736363637,0.7174320345454546,0.4617540363636364,0.08258956272727272
LUNG_N01,1,normal_lung,Myeloid cells,Alveolar Mac,608,0.07358527954276316,0.12616884874342107,1.0062466024177632,2.8571032476644738,0.6977483527467104,0.4518747803388158,0.21080514363980263
LUNG_N01,1,normal_lung,Myeloid cells,CD141+ DCs,11,0.18796817781818181,0.04889279490909091,0.3089107581818182,0.5382095290909091,0.6457787427272728,0.5805267727272727,0.11490746600000001
LUNG_N01,1,normal_lung,Myeloid cells,CD163+CD14+ DCs,58,0.07998758594827586,0.15504484300000002,1.0837323772413794,1.3116715291379308,0.7716761889655173,0.5967294567241379,0.24851469801724138
LUNG_N01,1,normal_lung,Myeloid cells,CD1c+ DCs,76,0.08715421481578947,0.11905398006578946,0.6914110863157895,0.7907086758421052,0.7760963109210526,0.6536105331578947,0.12863990643421053
LUNG_N01,1,normal_lung,Myeloid cells,Monocytes,471,0.025431228450106157,0.1278426902972399,2.1559737569214437,0.5678171293630573,0.6600343468365181,0.3828775978980892,0.09838395617834395
LUNG_N01,1,normal_lung,Myeloid cells,Pleural Mac,2,0.14154985,0.0,1.4351895000000001,0.67026823,0.6433966799999999,0.38130925000000004,0.0
LUNG_N01,1,normal_lung,Myeloid cells,mo-Mac,68,0.07956268794117648,0.08664007904411763,0.6140334745588235,2.219796937794118,0.643523686764706,0.31327729176470587,0.14363932236764707
LUNG_N01,1,normal_lung,Myeloid cells,pDCs,1,0.0,0.65430886,0.0,0.31252536,0.54436177,0.0,0.0
LUNG_N01,1,normal_lung,NK cells,CD8 low T,2,0.0,2.5979147,0.0,0.3924171,0.5131248150000001,0.454932185,0.62990315
LUNG_N01,1,normal_lung,NK cells,Cytotoxic CD8+ T,1,0.28231174,2.3767278,0.28231174,0.5646235,1.0410664,0.28231174,0.0
LUNG_N01,1,normal_lung,NK cells,NK,279,0.1928977665232975,2.891156844444444,0.10711433222222222,0.34713758433691755,0.3915885392831541,0.33748223623655915,0.15836690154121863
LUNG_N01,1,normal_lung,NK cells,Undetermined,4,0.15792934,2.71644635,0.1519622725,0.4266657225,0.5055939625,0.637805125,1.4479692750000002
LUNG_N01,1,normal_lung,T lymphocytes,CD4+ Th,216,0.09741752541666668,0.4735852227314815,0.15122294902777778,0.34607042078703704,0.5095451053703703,0.4130812393518518,0.1915855151388889
LUNG_N01,1,normal_lung,T lymphocytes,CD8 low T,99,0.19003202505050507,1.6686782081818181,0.11729435363636363,0.42666295969696966,0.44324285131313135,0.3201194982828283,0.21079351101010102
LUNG_N01,1,normal_lung,T lymphocytes,Cytotoxic CD8+ T,293,0.19544903604095562,1.833004153105802,0.1457644219453925,0.3766523239249147,0.4106564407167235,0.3589279871331058,0.19547338781569967
LUNG_N01,1,normal_lung,T lymphocytes,Exhausted CD8+ T,16,0.377535126875,1.388704236875,0.12828825625,0.26126318,0.478897430625,0.570035158125,0.345055045625
LUNG_N01,1,normal_lung,T lymphocytes,NK,20,0.1427019465,2.274461205,0.08824269900000001,0.3752589405,0.46295155699999996,0.44431349750000004,0.1908500435
LUNG_N01,1,normal_lung,T lymphocytes,Naive CD4+ T,10,0.09415855,0.100189153,0.161114265,0.372325418,0.285764538,0.472569454,0.062423979
LUNG_N01,1,normal_lung,T lymphocytes,Naive CD8+ T,1,0.0,1.1623148,0.7508621,0.32386205,0.6435961,0.0,0.0
LUNG_N01,1,normal_lung,T lymphocytes,Treg,11,0.4860325418181819,0.31712463545454544,0.07643704545454545,0.4781899363636363,0.38108045636363636,0.45829173545454543,0.18703430272727273
LUNG_N01,1,normal_lung,T lymphocytes,Undetermined,8,0.09264507250000001,1.001164865,0.12108898374999999,0.41396593375,0.5645495,0.68894448375,1.7039854375
LUNG_N06,6,normal_lung,B lymphocytes,Follicular B cells,21,0.0059419,0.08550456857142857,0.14261626857142856,0.5298283052380952,0.2658926252380952,0.2165344261904762,0.10883338714285715
LUNG_N06,6,normal_lung,B lymphocytes,GrB-secreting B cells,5,0.0,0.629725992,0.06414345800000001,0.7006622699999999,0.46643304599999996,0.20680255600000003,0.16349073
LUNG_N06,6,normal_lung,B lymphocytes,MALT B cells,1,0.11221752,0.750268,0.0,0.55381197,0.38152677,0.45212725,0.11221752
LUNG_N06,6,normal_lung,B lymphocytes,Plasma cells,1,0.24751265,0.0,0.0,0.24751265,0.2940056,0.0,0.0
LUNG_N06,6,normal_lung,B lymphocytes,Undetermined,1,0.0,0.0,0.17664991,0.39078748,0.42225072,0.17664991,0.17664991
LUNG_N06,6,normal_lung,Endothelial cells,Lymphatic ECs,2,0.0,0.0438397825,0.21511236,0.7072311,0.6832538,0.43620380999999997,0.37830764
LUNG_N06,6,normal_lung,Endothelial cells,Stalk-like ECs,1,0.0,0.24148189,0.0,0.0,0.6388241,0.24148189,0.33618966
LUNG_N06,6,normal_lung,Endothelial cells,Tip-like ECs,5,0.0,0.110294172,0.30404359200000003,0.529832398,0.52077611,0.253947902,0.07737026
LUNG_N06,6,normal_lung,Epithelial cells,AT1,19,0.0025704416842105265,0.1416574974736842,0.1644109347368421,0.6521182305263158,0.17835234421052631,0.5785259410526316,0.06876226105263158
LUNG_N06,6,normal_lung,Epithelial cells,AT2,91,0.018240737758241757,0.11058822951648352,0.19260313852747254,0.7221852289010988,0.2077599053626374,0.38351908681318686,0.08372888458241758
LUNG_N06,6,normal_lung,Epithelial cells,Ciliated,48,0.018780691270833334,0.13004932472916667,0.19394762533333332,0.723715831875,0.2108464025,0.333160930625,0.27677258666666665
LUNG_N06,6,normal_lung,Epithelial cells,Club,18,0.015380851666666667,0.08178699277777778,0.30790925722222223,0.7667602755555555,0.34026977555555554,0.28412675666666665,0.08561269083333334
LUNG_N06,6,normal_lung,Epithelial cells,Undetermined,2,0.07543844999999999,0.098992395,0.72359095,2.64411915,0.6559712,0.49044403,0.25654562
LUNG_N06,6,normal_lung,Fibroblasts,COL13A1+ matrix FBs,1,0.0,0.0,0.0,0.0,0.30139628,0.351629,0.0
LUNG_N06,6,normal_lung,Fibroblasts,COL14A1+ matrix FBs,8,0.04893044875,0.28253175625,0.10201758749999999,0.6876311724999999,0.84696826125,0.5361218525,0.177636315
LUNG_N06,6,normal_lung,Fibroblasts,Mesothelial cells,1,0.032536563,0.09228357,0.35673407,0.92711943,0.8116731,0.6493551,0.17541577
LUNG_N06,6,normal_lung,MAST cells,MAST,30,0.027603584,0.11176936666666666,0.15491257966666666,0.6131384203333333,0.6960535466666666,0.267863135,0.28170803133333333
LUNG_N06,6,normal_lung,Myeloid cells,Activated DCs,8,0.0375236975,0.0617178525,0.3511611575,0.81874457125,0.74146936375,0.400973009375,0.111529255625
